PId,IsBump,SpeedCondition,VisualStimuliId,TouchId,TCT
7,0.0,50.0,22,2772.5,4018.5
7,0.0,50.0,24,2763.0,1034.75
7,0.0,50.0,25,2752.5,1060.5
7,0.0,50.0,26,2769.0,928.0
7,0.0,50.0,27,2780.3333333333335,1198.6666666666667
7,0.0,50.0,28,2808.0,902.0
7,0.0,50.0,29,2809.3333333333335,1136.6666666666667
7,1.0,10.0,0,2892.6666666666665,1033.3333333333333
7,1.0,10.0,1,2952.5,1618.5
7,1.0,10.0,2,2931.0,930.0
7,1.0,10.0,3,2901.6666666666665,1117.3333333333333
7,1.0,10.0,4,2939.5,1076.0
7,1.0,10.0,5,2925.25,969.5
7,1.0,10.0,6,2962.0,1233.0
7,1.0,10.0,7,2896.0,921.6666666666666
7,1.0,10.0,8,2897.5,1097.0
7,1.0,10.0,9,2898.0,800.5
7,1.0,10.0,10,2930.6666666666665,978.0
7,1.0,10.0,11,2912.0,1091.5
7,1.0,10.0,12,2941.5,1046.0
7,1.0,10.0,13,2891.3333333333335,1196.0
7,1.0,10.0,14,2902.3333333333335,954.6666666666666
7,1.0,10.0,15,2942.25,915.75
7,1.0,10.0,16,2955.5,961.0
7,1.0,10.0,17,2894.0,932.0
7,1.0,10.0,18,2906.25,1113.5
7,1.0,10.0,19,2899.5,2118.0
7,1.0,10.0,20,2921.3333333333335,930.0
7,1.0,10.0,21,2946.0,1144.0
7,1.0,10.0,22,2869.0,1426.6666666666667
7,1.0,10.0,23,2905.0,849.0
7,1.0,10.0,24,2904.0,973.0
7,1.0,10.0,25,2944.0,948.0
7,1.0,10.0,26,2912.5,1297.5
7,1.0,10.0,27,2861.5,1109.5
7,1.0,10.0,28,2910.5,1018.5
7,1.0,10.0,29,2886.0,859.0
7,1.0,20.0,0,2496.0,986.0
7,1.0,20.0,1,2445.5,1005.0
7,1.0,20.0,2,2419.0,884.6666666666666
7,1.0,20.0,3,2445.25,876.0
7,1.0,20.0,4,2401.0,1761.0
7,1.0,20.0,5,2449.3333333333335,1057.6666666666667
7,1.0,20.0,6,2454.6666666666665,1253.6666666666667
7,1.0,20.0,7,2414.3333333333335,879.3333333333334
7,1.0,20.0,8,2437.0,931.0
7,1.0,20.0,9,2487.0,970.0
7,1.0,20.0,10,2426.5,826.75
7,1.0,20.0,11,2431.3333333333335,1042.0
7,1.0,20.0,12,2454.0,798.0
7,1.0,20.0,13,2437.6666666666665,889.6666666666666
7,1.0,20.0,14,2477.0,1363.0
7,1.0,20.0,15,2413.3333333333335,918.3333333333334
7,1.0,20.0,16,2437.5,826.0
7,1.0,20.0,17,2387.5,933.5
7,1.0,20.0,18,2425.75,1141.75
7,1.0,20.0,19,2474.0,1830.0
7,1.0,20.0,20,2460.5,935.0
7,1.0,20.0,21,2453.0,966.0
7,1.0,20.0,22,2425.3333333333335,1305.0
7,1.0,20.0,23,2432.6666666666665,1018.6666666666666
7,1.0,20.0,24,2448.5,1413.5
7,1.0,20.0,25,2387.0,956.6666666666666
7,1.0,20.0,26,2442.75,1457.5
7,1.0,20.0,27,2467.0,861.0
7,1.0,20.0,28,2470.0,881.0
7,1.0,20.0,29,2491.0,943.0
7,1.0,30.0,0,2597.0,1046.6666666666667
7,1.0,30.0,1,2600.5,1031.5
7,1.0,30.0,2,2568.75,970.0
7,1.0,30.0,3,2578.3333333333335,1146.6666666666667
7,1.0,30.0,4,2557.3333333333335,940.0
7,1.0,30.0,5,2562.5,963.5
7,1.0,30.0,6,2585.5,1062.0
7,1.0,30.0,7,2509.0,1013.0
7,1.0,30.0,8,2552.0,1179.0
7,1.0,30.0,9,2540.0,941.5
7,1.0,30.0,10,2596.0,956.0
7,1.0,30.0,11,2558.5,1074.5
7,1.0,30.0,12,2579.0,940.0
7,1.0,30.0,13,2595.0,965.0
7,1.0,30.0,14,2531.0,1046.3333333333333
7,1.0,30.0,15,2531.0,930.6666666666666
7,1.0,30.0,16,2543.3333333333335,933.6666666666666
7,1.0,30.0,17,2528.0,963.0
7,1.0,30.0,18,2545.5,856.0
7,1.0,30.0,19,2532.75,1573.75
7,1.0,30.0,20,2575.3333333333335,1046.6666666666667
7,1.0,30.0,21,2527.0,972.5
7,1.0,30.0,22,2590.6666666666665,1716.3333333333333
7,1.0,30.0,23,2515.5,1048.0
7,1.0,30.0,24,2561.6666666666665,1210.3333333333333
7,1.0,30.0,25,2564.5,1522.5
7,1.0,30.0,26,2570.5,1176.0
7,1.0,30.0,27,2586.0,916.0
7,1.0,30.0,28,2513.3333333333335,1060.6666666666667
7,1.0,30.0,29,2565.6666666666665,963.0
7,1.0,40.0,0,2628.0,982.6666666666666
7,1.0,40.0,1,2703.0,992.0
7,1.0,40.0,2,2675.3333333333335,1597.6666666666667
7,1.0,40.0,3,2720.5,1450.0
7,1.0,40.0,4,2660.0,1010.0
7,1.0,40.0,5,2635.0,952.0
7,1.0,40.0,6,2661.5,1813.5
7,1.0,40.0,7,2696.75,1004.0
7,1.0,40.0,8,2694.25,1066.75
7,1.0,40.0,9,2679.3333333333335,1004.0
7,1.0,40.0,10,2690.75,1047.75
7,1.0,40.0,11,2649.75,1106.75
7,1.0,40.0,12,2694.0,1175.3333333333333
7,1.0,40.0,13,2666.0,968.0
7,1.0,40.0,14,2709.0,955.6666666666666
7,1.0,40.0,15,2630.5,970.5
7,1.0,40.0,16,2633.0,959.0
7,1.0,40.0,17,2675.0,994.5
7,1.0,40.0,18,2650.0,1014.0
7,1.0,40.0,19,2672.0,1451.6666666666667
7,1.0,40.0,21,2677.5,940.5
7,1.0,40.0,22,2713.0,991.0
7,1.0,40.0,23,2656.3333333333335,893.6666666666666
7,1.0,40.0,24,2647.0,1009.0
7,1.0,40.0,25,2633.5,872.0
7,1.0,40.0,26,2686.5,999.5
7,1.0,40.0,27,2681.0,1026.0
7,1.0,40.0,28,2636.5,1128.5
7,1.0,40.0,29,2668.5,1019.0
7,1.0,50.0,0,2794.0,915.0
7,1.0,50.0,1,2789.5,1122.0
7,1.0,50.0,2,2795.3333333333335,1038.0
7,1.0,50.0,3,2796.6666666666665,902.0
7,1.0,50.0,4,2830.5,955.5
7,1.0,50.0,5,2804.0,1987.0
7,1.0,50.0,6,2838.0,835.0
7,1.0,50.0,7,2786.6666666666665,1021.0
7,1.0,50.0,8,2777.0,1257.6666666666667
7,1.0,50.0,9,2800.5,927.5
7,1.0,50.0,10,2797.5,889.5
7,1.0,50.0,11,2814.0,1178.25
7,1.0,50.0,13,2823.3333333333335,961.6666666666666
7,1.0,50.0,14,2785.0,1063.0
7,1.0,50.0,15,2754.3333333333335,986.6666666666666
7,1.0,50.0,16,2806.0,978.5
7,1.0,50.0,17,2791.6666666666665,998.6666666666666
7,1.0,50.0,18,2805.6666666666665,1025.0
7,1.0,50.0,19,2773.0,1385.0
7,1.0,50.0,20,2786.0,860.5
7,1.0,50.0,21,2759.3333333333335,1099.6666666666667
7,1.0,50.0,22,2778.5,1471.5
7,1.0,50.0,23,2797.5,915.5
7,1.0,50.0,25,2787.5,1090.0
7,1.0,50.0,26,2758.3333333333335,1232.6666666666667
7,1.0,50.0,27,2850.0,1247.0
7,1.0,50.0,28,2771.6666666666665,918.0
7,1.0,50.0,29,2832.0,866.0
8,0.0,10.0,0,3410.3333333333335,1197.6666666666667
8,0.0,10.0,1,3349.6666666666665,1301.3333333333333
8,0.0,10.0,2,3352.0,1166.0
8,0.0,10.0,3,3414.0,1164.0
8,0.0,10.0,4,3401.0,999.0
8,0.0,10.0,5,3394.5,1153.5
8,0.0,10.0,6,3436.0,1057.5
8,0.0,10.0,8,3357.5,1577.5
8,0.0,10.0,10,3342.0,1025.0
8,0.0,10.0,11,3399.0,1159.0
8,0.0,10.0,12,3368.5,1181.0
8,0.0,10.0,13,3356.0,1038.5
8,0.0,10.0,14,3400.5,1435.0
8,0.0,10.0,15,3368.0,989.0
8,0.0,10.0,16,3420.0,1043.0
8,0.0,10.0,17,3440.0,1203.5
8,0.0,10.0,18,3372.75,1176.75
8,0.0,10.0,19,3411.0,1051.0
8,0.0,10.0,20,3368.5,1212.5
8,0.0,10.0,21,3334.0,1082.0
8,0.0,10.0,22,3413.0,1207.0
8,0.0,10.0,23,3396.5,1085.0
8,0.0,10.0,25,3379.5,1208.5
8,0.0,10.0,27,3359.0,1086.0
8,0.0,10.0,28,3413.0,1126.0
8,0.0,10.0,29,3433.0,1062.0
8,0.0,20.0,0,3507.0,1099.5
8,0.0,20.0,1,3564.0,1365.0
8,0.0,20.0,2,3469.3333333333335,1274.6666666666667
8,0.0,20.0,3,3516.0,1139.5
8,0.0,20.0,4,3497.0,1047.0
8,0.0,20.0,5,3531.0,1528.0
8,0.0,20.0,6,3501.6666666666665,1450.3333333333333
8,0.0,20.0,9,3499.6666666666665,1076.0
8,0.0,20.0,10,3565.0,1060.0
8,0.0,20.0,11,3563.0,1084.0
8,0.0,20.0,12,3519.0,1084.0
8,0.0,20.0,13,3471.5,1119.5
8,0.0,20.0,14,3485.0,1278.0
8,0.0,20.0,15,3507.0,1036.0
8,0.0,20.0,18,3526.0,1098.0
8,0.0,20.0,19,3508.0,2545.6666666666665
8,0.0,20.0,20,3460.0,1154.0
8,0.0,20.0,21,3481.5,1124.0
8,0.0,20.0,22,3501.0,1637.0
8,0.0,20.0,23,3534.0,1076.0
8,0.0,20.0,24,3537.0,1239.0
8,0.0,20.0,25,3521.0,1238.0
8,0.0,20.0,26,3489.0,1059.3333333333333
8,0.0,20.0,28,3503.5,1123.0
8,0.0,20.0,29,3489.0,970.0
8,0.0,30.0,0,3058.0,1477.0
8,0.0,30.0,1,3016.5,1328.5
8,0.0,30.0,2,3010.3333333333335,1159.6666666666667
8,0.0,30.0,3,2986.0,812.0
8,0.0,30.0,4,3019.3333333333335,1162.6666666666667
8,0.0,30.0,5,3082.0,1110.5
8,0.0,30.0,6,3055.0,962.0
8,0.0,30.0,7,2998.0,1100.0
8,0.0,30.0,8,3025.5,1429.0
8,0.0,30.0,9,2988.0,1016.0
8,0.0,30.0,10,3018.0,1104.0
8,0.0,30.0,11,3019.0,1261.0
8,0.0,30.0,12,3066.3333333333335,1152.3333333333333
8,0.0,30.0,13,3019.5,1176.0
8,0.0,30.0,14,3073.0,1145.0
8,0.0,30.0,16,2977.0,1156.0
8,0.0,30.0,17,3038.6666666666665,1111.3333333333333
8,0.0,30.0,18,3052.0,1063.0
8,0.0,30.0,19,3087.0,1114.0
8,0.0,30.0,20,3050.5,1181.0
8,0.0,30.0,21,3016.3333333333335,1232.3333333333333
8,0.0,30.0,24,3030.5,1481.5
8,0.0,30.0,25,2997.5,1013.5
8,0.0,30.0,26,3040.0,937.5
8,0.0,30.0,27,3048.0,1040.0
8,0.0,30.0,29,2983.0,1116.5
8,0.0,40.0,0,3134.0,1260.5
8,0.0,40.0,1,3143.0,3606.0
8,0.0,40.0,2,3200.5,1184.5
8,0.0,40.0,3,3185.0,1017.0
8,0.0,40.0,4,3146.0,1013.6666666666666
8,0.0,40.0,5,3163.0,1152.5
8,0.0,40.0,6,3169.5,1117.5
8,0.0,40.0,7,3175.0,1054.0
8,0.0,40.0,8,3182.0,1173.5
8,0.0,40.0,9,3114.0,922.0
8,0.0,40.0,10,3161.5,1033.0
8,0.0,40.0,11,3158.0,1242.0
8,0.0,40.0,13,3198.0,1024.0
8,0.0,40.0,14,3132.6666666666665,1309.0
8,0.0,40.0,15,3153.0,1216.0
8,0.0,40.0,17,3116.0,1094.0
8,0.0,40.0,18,3107.0,1223.0
8,0.0,40.0,19,3155.0,1231.5
8,0.0,40.0,20,3142.6666666666665,1156.6666666666667
8,0.0,40.0,21,3154.0,1239.5
8,0.0,40.0,25,3180.3333333333335,1141.0
8,0.0,40.0,26,3171.0,1036.5
8,0.0,40.0,27,3168.0,1028.0
8,0.0,40.0,28,3124.0,1185.0
8,0.0,40.0,29,3139.0,1006.6666666666666
8,0.0,50.0,0,3239.0,1390.5
8,0.0,50.0,1,3313.0,1863.0
8,0.0,50.0,2,3228.0,1338.0
8,0.0,50.0,3,3262.0,986.0
8,0.0,50.0,4,3311.0,1324.0
8,0.0,50.0,5,3275.6666666666665,1134.3333333333333
8,0.0,50.0,6,3265.6666666666665,1020.6666666666666
8,0.0,50.0,7,3274.0,1065.0
8,0.0,50.0,8,3226.0,1281.5
8,0.0,50.0,9,3284.0,901.0
8,0.0,50.0,10,3212.0,1060.0
8,0.0,50.0,11,3317.0,1016.0
8,0.0,50.0,12,3293.0,1091.0
8,0.0,50.0,13,3261.6666666666665,1096.6666666666667
8,0.0,50.0,14,3324.0,1130.0
8,0.0,50.0,15,3279.0,1023.0
8,0.0,50.0,16,3256.0,1005.0
8,0.0,50.0,17,3259.0,1098.0
8,0.0,50.0,18,3310.0,994.5
8,0.0,50.0,19,3231.0,2018.5
8,0.0,50.0,21,3287.0,933.0
8,0.0,50.0,22,3269.5,1244.75
8,0.0,50.0,23,3279.0,1126.0
8,0.0,50.0,24,3315.0,1092.0
8,0.0,50.0,25,3297.0,993.0
8,0.0,50.0,27,3230.0,1163.0
8,0.0,50.0,28,3307.0,1043.0
8,0.0,50.0,29,3262.0,1070.5
8,1.0,10.0,0,3403.0,1311.0
8,1.0,10.0,1,3363.0,1285.0
8,1.0,10.0,2,3368.0,1068.3333333333333
8,1.0,10.0,3,3423.0,1133.5
8,1.0,10.0,4,3368.0,1250.0
8,1.0,10.0,5,3377.5,1188.5
8,1.0,10.0,6,3350.5,1011.5
8,1.0,10.0,7,3413.75,1483.75
8,1.0,10.0,8,3385.0,1133.5
8,1.0,10.0,9,3420.0,1111.0
8,1.0,10.0,10,3370.0,1076.0
8,1.0,10.0,11,3402.3333333333335,1253.0
8,1.0,10.0,12,3347.0,986.0
8,1.0,10.0,13,3394.5,1308.0
8,1.0,10.0,14,3383.0,1238.0
8,1.0,10.0,15,3390.0,1077.5
8,1.0,10.0,16,3426.6666666666665,942.0
8,1.0,10.0,17,3431.5,1130.0
8,1.0,10.0,19,3386.3333333333335,1471.0
8,1.0,10.0,20,3415.5,1170.5
8,1.0,10.0,21,3392.6666666666665,1355.6666666666667
8,1.0,10.0,22,3369.6666666666665,1187.3333333333333
8,1.0,10.0,23,3389.5,1183.5
8,1.0,10.0,24,3379.75,1277.5
8,1.0,10.0,25,3342.5,954.5
8,1.0,10.0,26,3377.5,1377.25
8,1.0,10.0,27,3372.5,1178.0
8,1.0,10.0,28,3384.5,1329.5
8,1.0,10.0,29,3417.0,1114.3333333333333
8,1.0,20.0,0,3516.0,1260.5
8,1.0,20.0,1,3529.0,1251.3333333333333
8,1.0,20.0,2,3498.0,1150.0
8,1.0,20.0,3,3454.0,1078.5
8,1.0,20.0,4,3501.0,1080.0
8,1.0,20.0,5,3529.6666666666665,1112.6666666666667
8,1.0,20.0,6,3507.0,1500.0
8,1.0,20.0,7,3530.5,1105.25
8,1.0,20.0,8,3509.5,1640.75
8,1.0,20.0,9,3534.0,1306.0
8,1.0,20.0,10,3491.0,1130.3333333333333
8,1.0,20.0,11,3500.6666666666665,1346.0
8,1.0,20.0,12,3508.0,1141.0
8,1.0,20.0,13,3495.0,1067.5
8,1.0,20.0,14,3502.3333333333335,1196.6666666666667
8,1.0,20.0,15,3517.5,1144.5
8,1.0,20.0,16,3509.75,1092.75
8,1.0,20.0,17,3518.5,1167.0
8,1.0,20.0,18,3499.0,1162.0
8,1.0,20.0,19,3454.0,1242.0
8,1.0,20.0,20,3487.6666666666665,1075.3333333333333
8,1.0,20.0,21,3504.0,1243.0
8,1.0,20.0,22,3524.6666666666665,1093.3333333333333
8,1.0,20.0,23,3497.0,1040.0
8,1.0,20.0,24,3544.0,1227.0
8,1.0,20.0,25,3539.0,1162.0
8,1.0,20.0,26,3539.0,956.0
8,1.0,20.0,27,3498.25,1562.0
8,1.0,20.0,28,3528.0,1321.5
8,1.0,20.0,29,3489.3333333333335,1070.6666666666667
8,1.0,30.0,0,3055.5,1483.0
8,1.0,30.0,1,3032.0,1826.0
8,1.0,30.0,2,2989.0,2391.0
8,1.0,30.0,3,3039.0,1303.6666666666667
8,1.0,30.0,4,2976.0,845.0
8,1.0,30.0,5,3031.0,1104.5
8,1.0,30.0,6,3024.0,1527.6666666666667
8,1.0,30.0,7,3049.6666666666665,1267.0
8,1.0,30.0,8,3055.5,1303.0
8,1.0,30.0,9,3024.5,1062.0
8,1.0,30.0,10,3030.3333333333335,1194.3333333333333
8,1.0,30.0,11,3041.5,1154.0
8,1.0,30.0,12,3084.0,1063.0
8,1.0,30.0,13,3051.0,1382.0
8,1.0,30.0,14,3055.3333333333335,1304.3333333333333
8,1.0,30.0,15,3018.25,1151.5
8,1.0,30.0,16,3011.0,1062.0
8,1.0,30.0,17,3053.0,1323.0
8,1.0,30.0,18,3047.3333333333335,1024.0
8,1.0,30.0,19,3050.3333333333335,1267.0
8,1.0,30.0,20,3030.5,1099.0
8,1.0,30.0,21,2984.0,1929.0
8,1.0,30.0,22,3030.25,1391.25
8,1.0,30.0,23,3019.75,1180.75
8,1.0,30.0,24,3027.0,1203.5
8,1.0,30.0,25,3033.0,1100.5
8,1.0,30.0,26,3065.0,1068.0
8,1.0,30.0,27,3049.0,1114.0
8,1.0,30.0,28,3024.75,1433.25
8,1.0,30.0,29,3036.5,1336.5
8,1.0,40.0,0,3148.5,1214.0
8,1.0,40.0,1,3156.0,1183.3333333333333
8,1.0,40.0,2,3151.0,1097.5
8,1.0,40.0,3,3169.3333333333335,998.6666666666666
8,1.0,40.0,4,3132.0,1087.0
8,1.0,40.0,5,3175.5,1058.5
8,1.0,40.0,6,3132.5,1055.0
8,1.0,40.0,7,3151.6666666666665,1046.0
8,1.0,40.0,8,3119.5,1100.0
8,1.0,40.0,9,3136.6666666666665,1021.6666666666666
8,1.0,40.0,10,3191.0,1054.5
8,1.0,40.0,11,3154.0,1185.3333333333333
8,1.0,40.0,12,3139.6666666666665,1074.0
8,1.0,40.0,13,3097.0,1074.3333333333333
8,1.0,40.0,14,3144.0,1180.0
8,1.0,40.0,15,3114.0,1117.0
8,1.0,40.0,16,3174.5,1075.0
8,1.0,40.0,17,3140.0,996.0
8,1.0,40.0,18,3147.3333333333335,1062.6666666666667
8,1.0,40.0,19,3149.0,930.0
8,1.0,40.0,20,3136.0,1249.0
8,1.0,40.0,22,3163.0,1250.75
8,1.0,40.0,23,3132.0,1123.75
8,1.0,40.0,24,3152.5,1153.75
8,1.0,40.0,25,3208.0,982.0
8,1.0,40.0,26,3160.0,1062.5
8,1.0,40.0,27,3140.6666666666665,1300.3333333333333
8,1.0,40.0,28,3162.0,1054.0
8,1.0,40.0,29,3192.0,1049.0
8,1.0,50.0,0,3234.5,1271.5
8,1.0,50.0,1,3269.6666666666665,1203.6666666666667
8,1.0,50.0,2,3243.6666666666665,1131.0
8,1.0,50.0,3,3283.6666666666665,1166.0
8,1.0,50.0,4,3299.6666666666665,964.6666666666666
8,1.0,50.0,6,3322.0,980.0
8,1.0,50.0,7,3281.0,1034.6666666666667
8,1.0,50.0,8,3242.5,1317.5
8,1.0,50.0,9,3266.6666666666665,932.0
8,1.0,50.0,10,3274.3333333333335,989.3333333333334
8,1.0,50.0,11,3280.0,1366.0
8,1.0,50.0,12,3302.5,979.5
8,1.0,50.0,13,3211.0,1123.0
8,1.0,50.0,14,3275.0,1136.6666666666667
8,1.0,50.0,16,3285.6666666666665,1053.3333333333333
8,1.0,50.0,17,3264.5,1062.0
8,1.0,50.0,18,3276.5,990.0
8,1.0,50.0,19,3262.0,1060.5
8,1.0,50.0,20,3266.75,1123.5
8,1.0,50.0,21,3257.0,1154.0
8,1.0,50.0,23,3280.0,1184.0
8,1.0,50.0,24,3270.0,1213.3333333333333
8,1.0,50.0,25,3235.0,1677.0
8,1.0,50.0,26,3255.5,1133.25
8,1.0,50.0,27,3263.3333333333335,1087.6666666666667
8,1.0,50.0,28,3285.6666666666665,1035.3333333333333
8,1.0,50.0,29,3261.5,1026.0
9,0.0,10.0,0,3857.0,1520.0
9,0.0,10.0,1,3876.0,1861.25
9,0.0,10.0,2,3884.75,1306.0
9,0.0,10.0,3,3889.0,1409.5
9,0.0,10.0,4,3853.0,1188.6666666666667
9,0.0,10.0,5,3910.0,1009.0
9,0.0,10.0,6,3808.0,1090.0
9,0.0,10.0,7,3840.0,1224.0
9,0.0,10.0,8,3822.0,1752.0
9,0.0,10.0,9,3860.0,1075.3333333333333
9,0.0,10.0,10,3857.0,1147.0
9,0.0,10.0,11,3873.5,1249.5
9,0.0,10.0,12,3916.0,1215.0
9,0.0,10.0,14,3918.0,1332.0
9,0.0,10.0,15,3831.5,1179.5
9,0.0,10.0,16,3857.6666666666665,1164.3333333333333
9,0.0,10.0,17,3813.0,1213.0
9,0.0,10.0,20,3863.0,1320.0
9,0.0,10.0,21,3920.0,1819.0
9,0.0,10.0,22,3828.0,1663.0
9,0.0,10.0,23,3877.0,1593.0
9,0.0,10.0,24,3885.3333333333335,1325.6666666666667
9,0.0,10.0,25,3850.0,1645.0
9,0.0,10.0,26,3849.5,1733.0
9,0.0,10.0,27,3878.0,1308.0
9,0.0,10.0,28,3815.0,1326.5
9,0.0,10.0,29,3851.0,1358.0
9,0.0,20.0,0,4033.0,1507.0
9,0.0,20.0,1,4024.0,1765.0
9,0.0,20.0,2,4038.0,1272.0
9,0.0,20.0,3,3953.0,992.0
9,0.0,20.0,4,3959.0,1063.5
9,0.0,20.0,5,4040.0,1198.0
9,0.0,20.0,6,3932.0,1005.0
9,0.0,20.0,7,3970.0,1075.6666666666667
9,0.0,20.0,8,4000.0,1610.5
9,0.0,20.0,9,3939.0,962.0
9,0.0,20.0,10,3953.0,1072.3333333333333
9,0.0,20.0,11,3945.5,1291.5
9,0.0,20.0,12,3996.5,1027.5
9,0.0,20.0,13,4004.5,1122.0
9,0.0,20.0,14,4005.0,1605.0
9,0.0,20.0,16,4028.0,1081.0
9,0.0,20.0,17,4018.0,1284.0
9,0.0,20.0,18,3998.0,1275.0
9,0.0,20.0,19,3959.0,2157.0
9,0.0,20.0,20,3936.0,1105.0
9,0.0,20.0,21,3978.0,1320.5
9,0.0,20.0,22,3973.0,1198.25
9,0.0,20.0,23,3977.0,1059.0
9,0.0,20.0,24,3993.6666666666665,1397.6666666666667
9,0.0,20.0,25,3984.0,1328.6666666666667
9,0.0,20.0,28,3964.5,1176.0
9,0.0,20.0,29,3968.0,1007.0
9,0.0,30.0,0,4100.666666666667,1511.0
9,0.0,30.0,1,4128.0,1580.0
9,0.0,30.0,3,4069.0,1477.0
9,0.0,30.0,4,4059.3333333333335,1037.0
9,0.0,30.0,5,4105.0,1146.0
9,0.0,30.0,6,4112.0,1203.0
9,0.0,30.0,8,4121.0,1234.0
9,0.0,30.0,9,4118.0,1026.0
9,0.0,30.0,10,4091.5,1135.5
9,0.0,30.0,11,4119.0,1348.5
9,0.0,30.0,12,4079.0,1114.0
9,0.0,30.0,13,4134.0,1124.0
9,0.0,30.0,14,4104.333333333333,1688.0
9,0.0,30.0,16,4112.333333333333,1077.6666666666667
9,0.0,30.0,17,4098.5,1278.0
9,0.0,30.0,18,4114.0,1174.5
9,0.0,30.0,19,4090.3333333333335,2309.3333333333335
9,0.0,30.0,20,4124.0,1582.0
9,0.0,30.0,21,4052.0,1291.0
9,0.0,30.0,23,4055.5,1124.0
9,0.0,30.0,24,4161.0,1211.0
9,0.0,30.0,26,4103.0,1096.0
9,0.0,30.0,27,4078.5,1348.5
9,0.0,30.0,28,4108.5,1191.0
9,0.0,30.0,29,4058.0,1675.0
9,0.0,40.0,0,3628.0,1182.0
9,0.0,40.0,4,3615.5,916.5
9,0.0,40.0,5,3636.6666666666665,1026.6666666666667
9,0.0,40.0,6,3622.0,973.0
9,0.0,40.0,7,3639.5,1201.0
9,0.0,40.0,8,3655.5,1575.5
9,0.0,40.0,9,3641.0,1165.0
9,0.0,40.0,10,3653.0,884.0
9,0.0,40.0,11,3618.0,1000.0
9,0.0,40.0,12,3654.0,1277.0
9,0.0,40.0,13,3607.5,932.5
9,0.0,40.0,14,3628.3333333333335,1294.6666666666667
9,0.0,40.0,15,3628.0,1250.0
9,0.0,40.0,16,3674.0,851.0
9,0.0,40.0,18,3597.0,1083.0
9,0.0,40.0,19,3596.0,1739.0
9,0.0,40.0,20,3619.0,970.5
9,0.0,40.0,21,3616.5,1479.0
9,0.0,40.0,22,3629.5,1882.5
9,0.0,40.0,23,3634.0,1045.0
9,0.0,40.0,24,3632.5,1294.0
9,0.0,40.0,25,3639.0,1064.0
9,0.0,40.0,26,3631.25,1006.75
9,0.0,40.0,28,3638.0,1074.75
9,0.0,40.0,29,3637.0,1145.3333333333333
9,0.0,50.0,0,3688.0,1608.0
9,0.0,50.0,1,3735.0,1344.0
9,0.0,50.0,2,3783.0,1481.0
9,0.0,50.0,3,3795.5,1167.0
9,0.0,50.0,4,3699.0,1017.0
9,0.0,50.0,5,3702.3333333333335,1209.6666666666667
9,0.0,50.0,6,3723.3333333333335,1123.3333333333333
9,0.0,50.0,7,3787.0,1490.6666666666667
9,0.0,50.0,8,3708.0,1331.0
9,0.0,50.0,10,3718.5,1077.5
9,0.0,50.0,11,3770.0,1237.0
9,0.0,50.0,12,3692.0,980.0
9,0.0,50.0,13,3779.0,993.0
9,0.0,50.0,14,3715.6666666666665,1484.6666666666667
9,0.0,50.0,15,3739.3333333333335,950.6666666666666
9,0.0,50.0,16,3744.0,941.6666666666666
9,0.0,50.0,17,3804.0,1051.0
9,0.0,50.0,19,3801.0,950.0
9,0.0,50.0,20,3793.0,1233.0
9,0.0,50.0,21,3799.0,1091.0
9,0.0,50.0,22,3746.25,1572.25
9,0.0,50.0,23,3760.0,977.0
9,0.0,50.0,25,3751.0,1126.0
9,0.0,50.0,26,3763.0,1631.0
9,0.0,50.0,27,3786.0,1149.5
9,0.0,50.0,28,3743.6666666666665,1079.3333333333333
9,1.0,10.0,0,3867.6666666666665,1691.6666666666667
9,1.0,10.0,3,3830.0,1637.5
9,1.0,10.0,4,3867.0,1019.0
9,1.0,10.0,5,3832.0,1478.3333333333333
9,1.0,10.0,6,3894.3333333333335,1186.3333333333333
9,1.0,10.0,7,3892.3333333333335,1399.3333333333333
9,1.0,10.0,8,3883.6666666666665,1612.6666666666667
9,1.0,10.0,9,3894.0,1323.0
9,1.0,10.0,10,3891.5,1140.0
9,1.0,10.0,11,3831.5,1559.0
9,1.0,10.0,12,3865.0,1202.6666666666667
9,1.0,10.0,13,3861.75,1258.5
9,1.0,10.0,14,3864.3333333333335,1822.0
9,1.0,10.0,15,3834.0,1315.0
9,1.0,10.0,16,3876.0,1308.0
9,1.0,10.0,17,3825.3333333333335,1327.0
9,1.0,10.0,18,3891.25,1206.25
9,1.0,10.0,19,3859.75,1765.5
9,1.0,10.0,20,3836.0,1468.0
9,1.0,10.0,21,3881.3333333333335,1651.0
9,1.0,10.0,22,3890.0,1279.3333333333333
9,1.0,10.0,23,3877.5,1167.0
9,1.0,10.0,24,3921.0,1593.0
9,1.0,10.0,25,3883.0,1862.3333333333333
9,1.0,10.0,26,3834.5,1563.0
9,1.0,10.0,27,3829.6666666666665,1855.3333333333333
9,1.0,10.0,28,3876.5,1191.0
9,1.0,10.0,29,3868.3333333333335,1621.6666666666667
9,1.0,20.0,0,3968.0,2117.3333333333335
9,1.0,20.0,1,3978.5,1861.5
9,1.0,20.0,2,4014.5,1952.0
9,1.0,20.0,3,3960.6666666666665,1640.0
9,1.0,20.0,4,3997.0,1127.0
9,1.0,20.0,5,3986.0,1385.0
9,1.0,20.0,6,3991.6666666666665,2165.0
9,1.0,20.0,7,3957.0,1201.0
9,1.0,20.0,8,3974.0,1944.5
9,1.0,20.0,9,3980.0,1109.6666666666667
9,1.0,20.0,10,3986.0,1314.0
9,1.0,20.0,11,3973.5,2011.5
